r_key,end_lat,end_lon,end_lat_pre,end_lon_pre
SDK-XJ_654fb5f66679786808efdb28f1551ccb,26.178369,118.206903,26.17,118.34
SDK-XJ_6e857bc3a74ed517465fd63de93d5f88,26.186986,118.383729,26.187,118.384
SDK-XJ_b5eb096daecde41abd7275f8c03bc66b,26.183987,118.392,26.167,118.195
SDK-XJ_4501b7b4dbf6915d34af31fa6308d8f9,26.187227,118.383672,26.187,118.384
SDK-XJ_d203510cb34d7bdb155d44f57f039eca,26.178099,118.207161,26.178,118.207
SDK-XJ_39a8cf171e6dbe20c912630d6a8303d2,26.17795,118.207011,26.166,118.187
SDK-XJ_149b1682de20daad7193e469459d4b16,26.16876700000001,118.339476,26.187,118.384
SDK-XJ_fbf16be36226795f1a59e2ff04ffc28d,26.177515,118.207029,26.187,118.384
SDK-XJ_112824f15dc4fbbc6bc0be76ab7ab666,38.48102,106.14279,38.496,106.114
SDK-XJ_9aa74b6bdc24388e922e8251fe3024e8,38.515684,106.299796,38.517,106.299
SDK-XJ_379013d4e91d3f1d1a89648d19691e11,38.515972,106.300114,38.514,106.299
SDK-XJ_c043a1e8dd7b5ceb4f37b2029db39c1b,38.517746,106.297046,38.515,106.299
SDK-XJ_3557f97fc8c7ed9cb1bf8493e1df5bc7,38.488109,106.147665,38.496,106.114
SDK-XJ_f872f2253fb9909bb67417b523f5cc55,38.480942,106.142331,38.481,106.142
SDK-XJ_3245dc07ead28b79c610cfb8df437bd3,38.487785,106.181331,38.481,106.142
SDK-XJ_2f8edf836a8ff89f198a7ad34bd51562,38.481686,106.138888,38.481,106.142
SDK-XJ_d9728951131345e3cb85c0f5e8e1a0af,38.517998,106.294482,38.517,106.299
SDK-XJ_f7db1bf6ae03972273a0b0906237e350,38.490963,106.18165,38.481,106.142
SDK-XJ_14519f2ab6d0fd248228698103cd276b,38.480178,106.137289,38.481,106.142
SDK-XJ_1db920eb454c15679d9b320f56a243ce,38.488962,106.181687,38.488,106.181
SDK-XJ_a08525f7073e8558aee554e7f2d57cfa,38.480939,106.142333,38.48,106.118
SDK-XJ_71d3240071937c43fb06a1be9790e636,38.51434,106.299072,38.486,106.182
SDK-XJ_21cdf9a8ad4822aee2176eefffce3468,38.482445,106.131884,38.479,106.125
SDK-XJ_8f1489ded4689f8ebbb1a62bbbb7ad9f,38.480939,106.142301,38.481,106.144
SDK-XJ_c095ebc0ab5ac3598103cef388992adc,38.481342,106.143444,38.48,106.118
SDK-XJ_6dc3aa8f72bdff66a0bc7c8aa103075e,38.481315,106.142394,38.481,106.142
SDK-XJ_2f3d127fd8f352fedc4636ab1322f8ad,38.487837,106.181438,38.481,106.143
SDK-XJ_04a3a02223bafb37cd146a43f3648217,38.479934,106.131839,38.479,106.125
SDK-XJ_92fcda1bb71e16e2695bbfddfa2b427a,38.479948,106.136763,38.48,106.144
SDK-XJ_b0642d141bffdf066bac5399c5b8ec77,38.480902,106.142323,38.481,106.143
SDK-XJ_b002d721349dd58141c6f5b899632172,36.994593,120.716687,36.99,120.716
SDK-XJ_4085614b99ca53e4fd10ff56ca14a69f,36.994552,120.716679,36.995,120.717
SDK-XJ_9ef3ee3b12c7444e5857ceec96e2e8d2,36.994562,120.71652,36.995,120.717
SDK-XJ_c877a9c52930f12b4e178925ccc9fd2f,37.51243,117.730334,37.513,117.73
SDK-XJ_d75486a8fb00d3d4916356168ae7f918,37.51247100000001,117.730346,37.533,117.708
SDK-XJ_b91ba28154aff784e9467c83e2868ba9,37.51249,117.730327,37.513,117.73
SDK-XJ_db1a07c8828ad06f956e69abd7370e0c,37.512691,117.730295,37.513,117.73
SDK-XJ_e002eeff75f6a43d0f142b6de990fb33,37.512639,117.730564,37.513,117.73
SDK-XJ_b3912d77fdc747a551f4a643598c9b4f,37.512534,117.730427,37.513,117.73
SDK-XJ_387b2ed21f0a212c2f38f54db7d3a94f,37.512527,117.730362,37.513,117.73
SDK-XJ_d2e73b4825d835f0837e90702a49b9fa,37.512656,117.730354,37.513,117.73
SDK-XJ_f137958ecc7329e5cb5494d023c2d67e,36.101586,103.623019,36.399,103.402
SDK-XJ_6d1bf9960fb5063c3069d19330c54d04,36.102238,103.584143,36.115,103.603
SDK-XJ_7c164d00ecf15a52eec349069824eb9f,36.115455,103.602979,36.102,103.623
SDK-XJ_4828df67a039b8074bde5f86c47d982a,36.111762,103.601815,36.375,103.401
SDK-XJ_cefc71349a38bf752861767b788bc13d,36.457042,103.395255,36.103,103.624
SDK-XJ_05240f1dcbde8a2056fdc71d56995f8c,36.101535,103.622892,36.102,103.623
SDK-XJ_4131a98128e913c4094f6fe1cda1f601,36.101081,103.62256,36.375,103.401
SDK-XJ_51984bdc31c2c4442d030fd3535b94d2,36.050931,103.823598,36.108,103.625
SDK-XJ_5ab4a6a156b93a64f340a9c8bac23d68,36.375373,103.400787,36.108,103.625
SDK-XJ_adf8ca6092123284bfa39712a9cd8473,36.3754,103.400795,36.375,103.401
SDK-XJ_adf38f0f582f320f5de4b41b018558ad,36.115398,103.603028,36.051,103.844
SDK-XJ_70c64109e7735e73102b7fa892ccd466,36.10172,103.62283,36.103,103.624
SDK-XJ_ca3d2b4a6238555b0ae70ecee40ea431,36.375408,103.400771,36.108,103.625
SDK-XJ_15a96551dbc73f04b779d3a8f767d09c,36.100976,103.622899,36.101,103.623
SDK-XJ_66bf5bb5cc062101e61eb8786545cff1,31.227972,121.330921,31.229,121.398
SDK-XJ_914e200896e0e67061779335bd78aafe,31.227932,121.331072,31.215,121.385
SDK-XJ_5d54de07096dd2c4a3f15dfeeec42e2d,31.111736,121.273608,31.112,121.274
SDK-XJ_3b8a865d7d8ac4bfc45cc6de8ada772f,31.227832,121.330807,31.249,121.358
SDK-XJ_c9eedc729d321102a4353bcd79d79900,31.227975,121.331033,31.211,121.369
SDK-XJ_e37adbccca475a73ed1ce71dcb13c84e,31.228851,121.398455,31.228,121.331
SDK-XJ_207e826c58f2b2a7b34c7cdc366c6e3b,33.221215,107.540697,33.222,107.541
SDK-XJ_772e7eb6a1c5cd2c72dd67d4482b84e5,33.221396,107.540429,33.222,107.541
SDK-XJ_65ad76085385043309d1251908f9dcc3,33.191679,107.465445,33.193,107.465
SDK-XJ_a737b3098f48446c5f23b161645c66ba,33.192341,107.465183,33.192,107.465
SDK-XJ_1fe4ba8ed9ce1d5b2f8f8f7725e6f7c7,33.191654,107.465342,33.193,107.465
SDK-XJ_e13597a98f97b49bcf6b61c7e97a906b,33.191685,107.46541,33.192,107.465
SDK-XJ_b233d14ca445a5b24ec57124b8d9012a,33.192273,107.465019,33.237,107.455
SDK-XJ_033746b58b3cd34e96560c01991eddcf,33.192559,107.465154,33.193,107.465
SDK-XJ_6c4a8a2b50a51f5dd6d649fe34551293,33.221532,107.540605,33.221,107.541
SDK-XJ_6c94693f6ceb043af92836e60abd08a4,33.192211,107.465294,33.192,107.465
SDK-XJ_5f62e2775cd042e6a40528e022f6966b,33.192276,107.465241,33.192,107.465
SDK-XJ_f5aacff2a7bf3688984abc23b324e034,33.221696,107.540692,33.222,107.541
SDK-XJ_985985b4ba30e6009d1096950f61307c,33.2217,107.540903,33.224,107.557
SDK-XJ_eeb6a04c2cf007d1facaef4b960a592b,33.184559,107.454029,33.223,107.526
SDK-XJ_8b2fd2b04c016d6a9d48a31a06a30025,33.221707,107.540648,33.224,107.523
SDK-XJ_60b38d47eeef119fb9e24cbcd2807c10,33.221545,107.540566,33.222,107.541
SDK-XJ_4219677134b0bd84de5bc023e1e7d5f4,33.22150300000001,107.54049,33.221,107.541
SDK-XJ_a3b10b73cd0f76d8fede0e9db202c555,33.191694,107.465305,33.193,107.465
SDK-XJ_c091dc2298664b2dc19a719a8a2e5981,36.726787,119.152403,36.688,119.177
SDK-XJ_1e8edd16caf7784b079cbb0013b7ed34,36.696542,118.835398,36.579,119.352
SDK-XJ_b599d6a161846a88ddd8be962379298a,23.375937,110.924199,23.376,110.925
SDK-XJ_6bd73a1c65a98f8c822981b032d8c992,23.375943,110.924503,23.376,110.924
SDK-XJ_a07c014a41890f4fa999ffa1fa926999,23.375987,110.924285,23.376,110.924
SDK-XJ_605df353e37b42924f0b2eef7aa6791a,39.700581,119.169239,39.701,119.169
SDK-XJ_aff1b464647461abc67524a6e20185e6,39.723315,119.188929,39.724,119.187
SDK-XJ_a94d6c34dc5b80ebd5cfb0b6ccd0ffaf,39.725016,119.189747,39.725,119.19
SDK-XJ_14524c7b55dd9f937fa6b0a82030f510,39.725067,119.189757,39.724,119.187
SDK-XJ_d50e99ddb46578399b2790dc78d54afd,39.700554,119.169236,39.701,119.169
SDK-XJ_8631da40b7305e98fe26abf10422ae34,39.700597,119.169152,39.701,119.169
SDK-XJ_c8bc8cfebd12d4d2a2cd5444830981f5,39.700404,119.195898,39.513,119.06
SDK-XJ_eadc742e017a86c008d00cdcbe7db713,39.722894,119.187747,39.719,119.188
SDK-XJ_bcc5e22b6a0b92f4bd627182fad201cf,39.700518,119.169266,39.701,119.169
SDK-XJ_938241c8669840d5c192fd1f615c409a,39.723331,119.18896,39.711,119.183
SDK-XJ_ba2d9b7a04be6fb8a3d064e93da9bedf,39.700592,119.169176,39.701,119.169
SDK-XJ_848cdff2f4dbd9b7ad7853c942a4b931,39.700604,119.169197,39.701,119.169
SDK-XJ_60bde5c49cd2ac441a87c2fb96021d6c,39.70064,119.169155,39.701,119.169
SDK-XJ_dfb303426d662707ca5c919d3c7b3cd1,39.722573,119.187031,39.701,119.174
SDK-XJ_705d948e9b997fab1e5178c2d8154674,21.760253,108.296252,21.752,108.248
SDK-XJ_626db30c6fddf6e39fbb11743bacdb66,21.740602,108.256608,21.771,108.346
SDK-XJ_b07e91836717922c24f52a46402e8d0c,21.77266,108.367819,21.767,108.355
SDK-XJ_8d57f3e26a95895f1787f05fccc07869,21.774835,108.367931,21.77,108.366
SDK-XJ_40a82ef4355b0a266104cd4f95b15381,21.774538,108.367455,21.756,108.366
SDK-XJ_e93f799ab36ed193168db5c298f3146e,21.770998,108.367229,21.771,108.35
SDK-XJ_5a511ecbe9ab7e322448eda0e49064c4,21.689458,108.345001,21.618,108.345
SDK-XJ_cb0b67badf755e549939810192df61af,21.767795,108.35111299999998,21.768,108.369
SDK-XJ_601493b5ce63520535039fcfacbb3014,21.765727,108.36752,21.767,108.369
SDK-XJ_5520ebfb121cc4cb8018c51125d9ab48,21.765914,108.355184,21.77,108.367
SDK-XJ_3807bc22c7ac7e6f7181be899b7430fe,21.755211,108.343263,21.759,108.296
SDK-XJ_fac657c2269d4d69156bd1f407f4c857,21.769945,108.366539,21.768,108.369
SDK-XJ_f706cbc64f039ded88826814674d383a,21.63065,108.271468,21.767,108.364
SDK-XJ_3fe68c594d8b1e9e58dacd21508a4ce9,21.767923,108.351101,21.77,108.367
SDK-XJ_963e6d597af0cd228852d70ce40f06f3,38.905742,106.542106,38.906,106.542
SDK-XJ_729b4f408eb93f7a9eb72a7651e1a275,38.90577,106.542089,38.906,106.542
SDK-XJ_9655f3e9a1470842b37462c411101d46,38.91457,106.534574,38.906,106.542
SDK-XJ_90ababef9e30278f54c77da99e81fc09,35.78321500000001,118.623226,35.783,118.623
SDK-XJ_0d6e6127894c61a74c24fdfe6f65617b,35.783251,118.623358,35.783,118.623
SDK-XJ_856a76242aa83f179a7078e4bd1c3353,35.783065,118.62319,35.783,118.623
SDK-XJ_be607fac38e41f450de7e7344b941996,35.783075,118.623215,35.783,118.623
SDK-XJ_26879a44b3d55efede13fefa52d80433,30.485606,114.891732,30.486,114.892
SDK-XJ_a6951a451245c6636e9295eda3a5939c,30.48557000000001,114.891721,30.485,114.892
SDK-XJ_07eb9515e21f207368c710a5e9bf1786,30.485596,114.891685,30.486,114.892
SDK-XJ_f984baaf9d87ce3a9038ae144176bfd7,30.457181,114.89302,30.486,114.892
SDK-XJ_93a3a57e2c33edb9601904effc40d420,30.485543,114.89163700000002,30.485,114.892
SDK-XJ_fc377094b9f31fbb5f23327b15f060a0,30.454072,114.890929,30.454,114.891
SDK-XJ_128f543983d86f918423cfb1335953c8,28.489361,105.033773,31.425,104.777
SDK-XJ_210158f460548afbc39dbec852566a63,31.436152000000003,104.775576,31.45,104.741
SDK-XJ_257b8a2f031949ccb1aa19abb36a4e61,36.705766,117.069942,36.693,117.069
SDK-XJ_fd92feecef99d84afc082a8b3b52c5f2,36.693225,117.06865,36.577,117.149
SDK-XJ_242c5dfe4a48ac069f046bcfdcef9fda,31.82151,117.234793,31.828,117.264
SDK-XJ_7bfea4e43f24319c6a889ffd7f826d78,31.77784500000001,117.189952,31.778,117.19
SDK-XJ_275e6d2223db63898ad0f634a0baba7e,31.77522,117.196565,31.778,117.19
SDK-XJ_23ed36b753c47ac9363a208993d933e7,31.779837,117.215056,31.78,117.215
SDK-XJ_e13023a3a224d254ce80edf645c2c5b3,31.785163,117.203233,31.785,117.201
SDK-XJ_1374e6906fe68abba1758d5cb915280a,31.777786,117.189969,31.778,117.19
SDK-XJ_d8c4636c09245ee88b579101de100c7a,31.777798,117.189951,31.778,117.19
SDK-XJ_65d9250614846d50052f0177fd0e09e1,31.781564000000003,117.214901,31.782,117.215
SDK-XJ_508eac665781b059385ea00c866520a1,31.777842,117.189951,31.778,117.19
SDK-XJ_0a30d0d5e087ff2a41e2af406bb5d5fd,31.781645,117.215047,31.776,117.191
SDK-XJ_8bcf0cf066b86d8afaa31087caa527fe,31.861956,117.270883,31.862,117.271
SDK-XJ_da2efab9bf679624739f1661ce5d2233,31.785184,117.203615,31.78,117.215
SDK-XJ_477551a0cfb610ed0c60270c77e1f2e5,31.827568,117.264998,31.781,117.215
SDK-XJ_24629b4c20d35bd93b98bfa92f470e1d,31.77982,117.21498,31.775,117.211
SDK-XJ_ca42877ce2d4562ebd2ac1c9c043f9c8,31.781543,117.214971,31.781,117.215
SDK-XJ_2a958a0efcbc2daf9cecee72f175a1a7,31.779822,117.214968,31.782,117.215
SDK-XJ_6f9869026c1e66927643444716d1c881,31.775813,117.191419,31.778,117.19
SDK-XJ_f4466c2c40d48f029dfa1f51faf11804,31.286491,121.319983,31.294,121.313
SDK-XJ_66ae8a728d10b6ca7f2513eb47ea039d,31.180015,121.41824,31.18,121.419
SDK-XJ_8969b9c13bcfc3b7a680e5262fc8bdce,31.286613,121.320005,31.279,121.411
SDK-XJ_0d5139de57e502bf35da2990416d52ae,31.288944,121.304857,31.286,121.319
SDK-XJ_872b6485da35d6762588322d9d497338,31.31395,121.30826299999998,31.295,121.33
SDK-XJ_04f4d4217f4df55bac8e4c331cc22eed,25.005047,102.689908,25.005,102.69
SDK-XJ_749dd76b6823442f81c1b408cc60ae73,25.005008,102.690388,25.005,102.69
SDK-XJ_fa69fba38dcdada4e798cde59d3b9a07,24.969929,102.748555,24.972,102.751
SDK-XJ_df14e25cb56247caefd9af3e405d2097,25.005681,102.689682,25.006,102.69
SDK-XJ_ae7a47fdca9b6b134e8618d0347e6338,24.970015,102.748489,24.97,102.749
SDK-XJ_30aa3d028a373980157e968e9426aed1,24.96981,102.748663,24.969,102.749
SDK-XJ_92f38966e6c687fd7eabaab01f0b4cdf,25.005662,102.68978,25.006,102.69
SDK-XJ_4f2d7ca36799b8f4624e3bd7eea913d8,24.969565,102.748805,24.97,102.749
SDK-XJ_e52a8a74be7fc07ccc5941be7b4914c7,25.005681,102.689733,25.006,102.69
SDK-XJ_d889e148fc16c883a80f92e9adb45d62,24.972277,102.751243,24.969,102.749
SDK-XJ_765cb9e19db9aab8ebcde716e79b14c8,24.969719,102.748683,24.969,102.749
SDK-XJ_f8339625833ba7689138df808f1eff19,25.003924,102.690093,24.97,102.749
SDK-XJ_adbf9b0c89aa726bc8e7c5dd00a74d14,24.969911,102.748436,24.969,102.749
SDK-XJ_60de5c4beac49dc7cdfc21ae00148c22,25.005779,102.690468,25.006,102.69
SDK-XJ_f0da77b0800158efa7019cfb037154f0,44.900835,82.079623,44.867,82.06
SDK-XJ_53463e230b171e0461aaf26730024ee6,44.907186,82.081707,44.907,82.082
SDK-XJ_4621d762d286ce4884f5c13266d822a0,44.906871,82.081379,44.907,82.081
SDK-XJ_2f13f7157cf6d6c74122a5aec184cabc,44.906914,82.103786,44.89,82.066
SDK-XJ_fc5b108efd79a41875a58789db144632,24.194167,102.942505,24.194,102.943
SDK-XJ_c65eccc01bb5491ef61e2c82e85ed0a0,24.18485,102.932857,24.187,102.931
SDK-XJ_9452be822de36e6e686d4127298a7136,39.959867,116.451756,39.858,116.442
SDK-XJ_3ea29d62198484771db250469075fc25,39.858511,116.4423,39.89,116.337
SDK-XJ_a82b13ab5ec750dd26aaa163f3a3c601,25.137674,119.049074,25.454,119.013
SDK-XJ_800372c6e945b2b6da9b31154eb78a45,25.137679,119.048714,25.147,119.053
SDK-XJ_30efb46a1ae000160db072b09ea6e3a3,25.148468,119.053118,25.157,119.059
SDK-XJ_e3e225daa2c08dddaf1d21beb6d19240,25.148529,119.053012,25.449,119.026
SDK-XJ_7872a6410ea20a7f990a9c4b3db7b074,25.497228,118.940067,25.449,119.026
SDK-XJ_2f231e6d7c1c04690bb3a5cae3435b5a,25.188844,119.086063,25.131,119.052
SDK-XJ_331ad5cf536b3f9f862f5135c6475cd8,25.19422,119.090639,25.138,119.049
SDK-XJ_82efbb4cf8303de1832dc024f615af09,25.261152,119.145722,25.261,119.145
SDK-XJ_f268a9135556033352019edafece6821,25.147909,119.0529,25.154,119.056
SDK-XJ_0b14ef241b83661dd437f7d7e2a85bf5,25.15669,119.057976,25.152,119.053
SDK-XJ_8df96f7d31575c59278b7b3c93d60b89,25.160802,119.06489,25.137,119.051
SDK-XJ_28019d294faee8116c75634266eaa967,25.1378,119.048868,25.152,119.053
SDK-XJ_24a144aeb79de8662aff866bcf945d5f,25.220613,119.096576,25.137,119.051
SDK-XJ_2cbd28ad736d9f82857704ff2cae9e90,25.12299800000001,119.156202,25.137,119.051
SDK-XJ_c3b4637bc0b1cc36439fd917c6abd99a,25.156388,119.051778,25.157,119.058
SDK-XJ_e5f122e80511470a1cc8f40e97cf3347,25.501956,118.944307,25.451,119.012
SDK-XJ_1ce2c2f51d553ba2b6c0faaa0bc043d6,25.258779,119.141371,25.261,119.146
SDK-XJ_bd9126ece3473e0fc107bbb9760bc0ee,27.173148,108.816732,27.173,108.816
SDK-XJ_d52a882ca1db31fb27e1cb58a72bf552,27.179544,108.815665,27.173,108.816
SDK-XJ_b7eefef94ee3dcaf42933755637d9b14,27.179203,108.813405,27.173,108.816
SDK-XJ_0df8ad50d139c3b00f248b98e39330f0,27.184449,108.820485,27.188,108.801
SDK-XJ_7aded1cf3e8d881cf96975f08d58efb9,27.184552000000004,108.819867,27.183,108.823
SDK-XJ_b69d62696cf20b88a9fdb5185fc9b2f7,27.174098,108.819058,27.245,108.825
SDK-XJ_c08d29b3951be19f8ca0584000bdaf68,39.864668,116.444606,39.926,116.618
SDK-XJ_bd82f4304e826e390a9ce23aea893f09,25.509815,103.814092,25.43,103.588
SDK-XJ_99420fe5a127dc0bc163c3fa85a9d1ce,25.502794,103.786532,25.504,103.798
SDK-XJ_b810625d136a802c25522bec298023c8,25.57851,103.789185,25.506,103.82
SDK-XJ_c5d056517db1befc9b8f3026da071698,25.506142,103.819433,25.506,103.82
SDK-XJ_89766d4a1e3e423e534c5df6cd1552be,25.506059,103.819567,25.506,103.814
SDK-XJ_cd26c45015ae269ed8163bcd555a8f41,25.505847,103.821015,25.542,103.822
SDK-XJ_bdd71a70841154e73d26fdcf88af8871,25.505811,103.816841,25.503,103.814
SDK-XJ_2bfdcdef9fd1ffac4f4153457c278b71,25.530006,103.773954,25.501,103.797
SDK-XJ_44b83118d00377847d2b9bbd45744582,25.500247,103.801095,25.521,103.751
SDK-XJ_14a586741fc3633096e7eb48b79410db,25.506328,103.818927,25.506,103.814
SDK-XJ_439fb614765fa1b29dd170bbc84015d1,25.026507,102.76407,25.026,102.764
SDK-XJ_94eb2c0d3d96a222c43663acaa820777,25.020851,102.778242,25.026,102.764
SDK-XJ_b01cdd81c27f814c0d02161fb957f35f,25.026517,102.764025,25.026,102.764
SDK-XJ_f1ab8b3647ffbc8eb0d8f57dfb7871ab,25.025993,102.764137,25.026,102.764
SDK-XJ_27dbd783566d57106efb1cffcfafb306,25.026104,102.754916,25.026,102.764
SDK-XJ_3ce39e312971b5f992c069e00a200910,25.05123,102.654018,25.051,102.654
SDK-XJ_975b15c60aeef0997dc7bdbc3c558d8c,25.051472,102.653751,25.051,102.654
SDK-XJ_8514242003510c54184b12079a896dfe,25.051359,102.654107,25.043,102.658
SDK-XJ_8ceeaa8c1936d2ef98c31f8a356a0c80,25.026182,102.764084,25.026,102.764
SDK-XJ_ce78ca954ec0a0b4f7deb576a7283ebb,25.0213,102.777684,25.051,102.654
SDK-XJ_5534ceab8f1d3f66c797831e76d63fe3,25.051827,102.653905,25.051,102.654
SDK-XJ_b229a843e3eff78b97f45d8e5a44532a,25.051256,102.654034,25.021,102.778
SDK-XJ_0909b0f88525d39a821e1d879755f300,26.903848,107.900981,26.894,107.901
SDK-XJ_43b72c69a61a7f1c79827c625282b85e,26.904028000000004,107.900857,26.904,107.901
SDK-XJ_f2cd5c41cdb3f6ddb6b2f243afaab68e,26.90403,107.900908,26.908,107.921
SDK-XJ_5bbc75d2ea3bd845f91b1506b91b7913,26.905728000000003,107.916081,26.906,107.916
SDK-XJ_17b2fe03e6a893ce7f2601c456309ad8,26.903762,107.901115,26.904,107.901
SDK-XJ_f9703c1a6988a3a7b347d11e9172cb3f,26.905678,107.916029,27.071,107.353
SDK-XJ_327dad13c48ec004ae9f0b8c44cf0c29,26.903779,107.900657,26.904,107.901
SDK-XJ_ef360a9f37b23bd7a767a0a39225da8c,26.905615,107.916151,26.906,107.916
SDK-XJ_f691ad42e618e73543dc6315a94ad22f,26.905657,107.916192,26.906,107.916
SDK-XJ_6cccdba6c222eed22f8ebae53db8c17b,39.781617,109.995799,39.782,109.996
SDK-XJ_91682fa2457dac9d5b5bbc2626a8ed99,39.674435,110.007888,39.674,110.008
SDK-XJ_b02795d15b794686101a2fa508a939dd,39.674427,110.007902,39.674,110.008
SDK-XJ_a90ebbee27dca3d7b3827cedf1487bcd,39.77932,109.991437,39.781,109.992
SDK-XJ_053888b79df37c19a5a2f8c874b3bd0a,39.780785,109.991159,39.777,109.988
SDK-XJ_3aa5d3fda65543ece68ee4134c490182,39.604089,109.811039,39.782,109.996
SDK-XJ_c4cf005984d988810485bd9b35b396de,28.167255,113.00473999999998,28.167,113.005
SDK-XJ_bcd88785f885534394f9a8227989c79c,28.167258,113.004537,28.2,113.069
SDK-XJ_1e79029c911be90fb706c6e803d25b5d,28.16718,113.004658,28.167,113.005
SDK-XJ_cd3cebe273831c71df351076d3b04356,28.148808,112.999651,28.198,112.964
SDK-XJ_1d13e680165885a2f1eed1483ebd04f3,28.167054,113.004589,28.168,113.01
SDK-XJ_5409dd4bbbd49253e229c6c15cfc510f,28.167324,113.004724,28.167,113.005
SDK-XJ_b1a30158b2f52252a2df651e70592756,28.112973,112.991646,28.121,113.007
SDK-XJ_f885b1f21a9ca1e3eb7ebd6dae3ea433,28.167109000000004,113.004598,28.202,112.935
SDK-XJ_85e799835b9c044d4ba83015810fe6da,28.167064,113.004517,28.164,112.995
SDK-XJ_6cfeb7c412bdf3abae7a60aa12fc474e,28.148962,113.005069,28.167,113.005
SDK-XJ_dd007fd9d6ee9bdcebb7280e07eb2476,28.167038,113.00446200000002,28.129,112.897
SDK-XJ_4d73f0ae07cf2a1ece05b60188acd34d,28.115776,113.018635,28.129,112.897
SDK-XJ_e7a2722f43c26fef0b378f6a8ecb835e,28.129536,112.896712,28.167,113.005
SDK-XJ_4a5b2d6d467135a08c1ae073411d4e97,30.387749,111.455149,30.514,111.406
SDK-XJ_f35fc03cb3e7d1c2d079b93ca6b1a80f,30.497233,111.392607,30.293,111.605
SDK-XJ_43212f30d90054c63ae65f3a52e03a23,30.55118,111.455748,30.514,111.406
SDK-XJ_2d372c0779058927843313d3bc0c1328,30.49720300000001,111.392695,30.514,111.406
SDK-XJ_b825d4068a1e03f985bac19be7341432,30.5166,111.408016,30.514,111.406
SDK-XJ_c8dbc61f8194dbc9ff3ce9e792414616,30.49724,111.392574,30.514,111.406
SDK-XJ_3201a2da0a875e167e6fba29abe0fed8,30.551148,111.455766,30.514,111.406
SDK-XJ_eb83062098742d1a42e5d195b7cc2618,30.513908,111.405453,30.514,111.406
SDK-XJ_934775facabbfa16897bf68aa54a90a7,30.497193,111.39266,30.514,111.406
SDK-XJ_b7413756a5e5c07a0585af4f0d913610,30.382785,111.45909,30.514,111.406
SDK-XJ_be74d6765ffa47bd55f26e15da41d3b9,30.493442,111.545969,30.514,111.406
SDK-XJ_6b2c432197321c8197bd53d869bfdbf8,30.463081,111.373597,30.514,111.406
SDK-XJ_030797a2209238e4310ed5d353fbd364,30.52038,111.404346,30.514,111.406
SDK-XJ_6984dde8989149af9157672a6b656cb2,30.497228000000003,111.392617,30.514,111.406
SDK-XJ_6e0bcf246e56f36fed2829a10520bb0b,30.52071,111.40425,30.514,111.406
SDK-XJ_485bff9b244a35fabc67c2d09f961d8a,30.554028,111.395144,30.514,111.406
SDK-XJ_306e15454514826b82e820a91676618d,30.520666,111.404305,30.514,111.406
SDK-XJ_3e71fcdd2155b8ba06f6801f442e1dad,30.497214000000003,111.392686,30.514,111.406
SDK-XJ_55d2ddfa92c32b0230867b65bed996ce,30.520433,111.404313,30.514,111.406
SDK-XJ_50bad5125f02361c4bf2eba687fd8f23,30.497223,111.392556,30.514,111.406
SDK-XJ_20fbc2584b4c340013c7a0925ae3a38b,30.512061,111.409537,30.293,111.605
SDK-XJ_f03e4c486e5e1b20c118d6ec8573d470,30.382789,111.45908500000002,30.514,111.406
SDK-XJ_c9c68b51da2be45636bf74c01b3fb318,30.515919,111.408933,30.514,111.406
SDK-XJ_6b621f83c91c378438a3672af1927a12,30.497159000000003,111.392552,30.514,111.406
SDK-XJ_fbd1944885facc53986e35ae2ce348c6,30.497198,111.392652,30.514,111.406
SDK-XJ_66a2df4eede084a36f387828483cbefa,30.514326,111.405711,30.514,111.406
SDK-XJ_58aae90ee37c67406f0dbbdce8e2e881,30.516012,111.409001,30.514,111.406
SDK-XJ_9bd10f38ef8db2a6beddeb6ae54cebc1,30.497225,111.392618,30.514,111.406
SDK-XJ_3fe0d173668b4aeb7aca02619599786b,30.514039,111.405724,30.514,111.406
SDK-XJ_3ce81b72ddd4755d587b39973f604c4b,30.391949,111.453386,30.514,111.406
SDK-XJ_d192e4315bed20fb65e0e0a10925ed6d,30.497158,111.392451,30.514,111.406
SDK-XJ_de1ebc3aae7a1ebe5100c1b68ee3c49c,30.52041,111.404326,30.514,111.406
SDK-XJ_5e1b1e6be0d73cf9d27a29bb85e67c8d,30.515985,111.40896200000002,30.514,111.406
SDK-XJ_ee219d2fd1470d0a320245150231d676,30.497223,111.392688,30.514,111.406
SDK-XJ_9d25078af359f2695cab904c6b2daf76,30.51276,111.411489,30.514,111.406
SDK-XJ_242bac0ff52fe715e171772db3f94cbf,30.457651,111.380451,30.514,111.406
SDK-XJ_46f375c903bb1a724266f41146abf6e6,30.500598,111.303631,30.293,111.605
SDK-XJ_0066a9416d802c23dbad4e42544fb5ab,30.516035,111.409011,30.514,111.406
SDK-XJ_08ca7f3c16aab72f644377ef34424104,30.497169,111.392571,30.514,111.406
SDK-XJ_6743bbdf861caee1645d2d36ea731f5d,30.41977,111.398307,30.514,111.406
SDK-XJ_f73a76ed907b95690f6669816933a2a9,30.45958,111.399426,30.383,111.64
SDK-XJ_fbb7f744010c857928c9f3abab5db1f0,30.515957,111.408855,30.514,111.406
SDK-XJ_0357fde8594c87def4eac1aaa8c37bbd,30.388033,111.462559,30.514,111.406
